lat,lng,name,color,note
47.5300,-122.3000,KBFI,#0000FF
47.3300,-122.1300,ZIGED,#0000FF
47.2680,-122.5781,KTIW,#0000FF
47.3600,-122.5600,SCENN,#0000FF
47.3154,-122.4262,commencement.a,#0000FF
47.2632,-122.4276,commencement.b,#0000FF
47.4600,-122.5200,vashon.a,#0000FF
47.4600,-122.4400,vashon.b,#0000FF
